,Refrigerated_1,Refrigerated_2,HotGasPipe,LiquidPipe,SuctionPipe,Environment,EnergyKWh,Door,Tankdruk,Verdampingsdruk,Verdampingstemperatuur,Condensatiedruk,Condensatietemperatuur,VerdamperFAN sturing,FDVerdamperInterval,VerdamperFAN MODE Control,FDVerdamperFanPulsenNodig,FDVerdamperFanPulsen,FDCondensorInterval,CondensorFAN MODE Control,CondensorFAN sturing,FDCondensorPulsen,FDCondensorPulsenNodig,Gewicht Opslagtank,Compessor,S1 Lekken,S1 Bijvullen,S2 Start,LekkenVullen MODE Control,Alarm State,Cel Temperatuur,Verwarming Interval,Verwarming MODE Control,Verwarming sturing,Verwarming PulsenNodig,Verwarming sturing PWM1,Verwarming Pulsen,Stuurstroom,OFF Koel ON Vries,Gewicht Target,Vloeistofklep dicht,HD Overstortklep,FD Bijvullen,Bijvullen Actief,Lekken Actief,Reset,FDlekkkenInterval,FDlekkkenPulsenNodig,FDlekkkenPulsen,FD Lekken aktief,FD Lekken Klaar,FD Bijvullen aktief,setpoint_min,setpoint_max
2023-05-22 14:19:15,13.6,13.55,22.3,22.4,22.25,23.1,25.0,0.0,11.6,4.0,-6.1,11.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:19:30,13.6,13.575,22.3,22.45,22.225,23.1,12.5,0.0,11.6,4.1,-5.9,11.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:20:00,13.6,13.6,22.325,22.45,22.2,23.1,12.5,0.0,11.6,4.0,-6.1,11.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:19:45,13.6,13.6,22.3,22.5,22.2,23.1,0.0,0.0,11.6,4.1,-5.8,11.4,24.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:20:15,13.6,13.6,22.35,22.4,22.2,23.1,25.0,0.0,11.6,4.1,-5.8,11.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:20:30,13.6,13.6,22.375,22.35,22.2,23.1,37.5,0.0,11.6,4.0,-5.9,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:20:45,13.6,13.6,22.4,22.3,22.2,23.1,50.0,0.0,11.6,4.0,-6.0,11.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:21:00,13.55,13.6,22.4,22.325,22.2,23.125,37.5,0.0,11.6,4.0,-6.1,11.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:21:15,13.5,13.6,22.4,22.35,22.2,23.15,25.0,0.0,11.6,4.0,-6.0,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:21:30,13.45,13.6,22.4,22.375,22.2,23.175,12.5,0.0,11.6,4.0,-5.9,11.4,24.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:21:45,13.4,13.6,22.4,22.4,22.2,23.2,0.0,0.0,11.6,4.1,-5.9,11.4,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:22:00,13.425,13.55,22.4,22.4,22.225,23.2,12.5,0.0,11.6,4.1,-5.8,11.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:22:15,13.45,13.5,22.4,22.4,22.25,23.2,25.0,0.0,11.6,4.1,-5.8,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:22:30,13.475,13.45,22.4,22.4,22.275,23.2,37.5,0.0,11.6,4.0,-6.0,11.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:22:45,13.5,13.4,22.4,22.4,22.3,23.2,50.0,0.0,11.6,4.0,-6.0,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:23:00,13.5,13.425,22.4,22.4,22.3,23.2,37.5,0.0,11.6,4.1,-5.9,11.4,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:23:15,13.5,13.45,22.4,22.4,22.3,23.2,25.0,0.0,11.6,4.1,-5.8,11.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:23:30,13.5,13.475,22.4,22.4,22.3,23.2,12.5,0.0,11.6,4.1,-5.8,11.4,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:24:00,13.55,13.5,22.375,22.375,22.275,23.175,0.0,0.0,11.6,4.0,-5.9,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:23:45,13.5,13.5,22.4,22.4,22.3,23.2,0.0,0.0,11.6,4.1,-5.8,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:24:15,13.6,13.5,22.35,22.35,22.25,23.15,0.0,0.0,11.6,4.0,-6.0,11.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:24:30,13.65,13.5,22.325,22.325,22.225,23.125,0.0,0.0,11.6,4.0,-6.0,11.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:24:45,13.7,13.5,22.3,22.3,22.2,23.1,0.0,0.0,11.6,4.0,-6.0,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:25:00,13.7,13.55,22.275,22.325,22.225,23.1,12.5,0.0,11.6,4.0,-6.0,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:25:15,13.7,13.6,22.25,22.35,22.25,23.1,25.0,0.0,11.6,4.0,-6.0,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:25:30,13.7,13.65,22.225,22.375,22.275,23.1,37.5,0.0,11.6,4.0,-5.9,11.4,24.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:26:00,13.725,13.7,22.25,22.4,22.3,23.1,37.5,0.0,11.6,4.1,-5.8,11.4,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:25:45,13.7,13.7,22.2,22.4,22.3,23.1,50.0,0.0,11.6,4.1,-5.9,11.4,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:26:15,13.75,13.7,22.299999999999997,22.4,22.3,23.1,25.0,0.0,11.6,4.0,-5.9,11.4,24.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:26:30,13.775,13.7,22.35,22.4,22.3,23.1,12.5,0.0,11.6,4.0,-6.0,11.4,24.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:26:45,13.8,13.7,22.4,22.4,22.3,23.1,0.0,0.0,11.6,4.0,-5.9,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:27:00,13.775,13.725,22.375,22.4,22.275,23.125,12.5,0.0,11.6,4.1,-5.8,11.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:27:15,13.75,13.75,22.35,22.4,22.25,23.15,25.0,0.0,11.6,4.1,-5.8,11.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:27:30,13.725,13.775,22.325,22.4,22.225,23.175,37.5,0.0,11.6,4.1,-5.8,11.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:27:45,13.7,13.8,22.3,22.4,22.2,23.2,50.0,0.0,11.6,4.1,-5.7,11.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:28:00,13.7,13.775,22.325,22.375,22.225,23.2,37.5,0.0,11.6,4.1,-5.8,11.4,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:28:15,13.7,13.75,22.35,22.35,22.25,23.2,25.0,0.0,11.6,4.1,-5.8,11.4,24.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:28:30,13.7,13.725,22.375,22.325,22.275,23.2,12.5,0.0,11.6,4.1,-5.9,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:28:45,13.7,13.7,22.4,22.3,22.3,23.2,0.0,0.0,11.6,4.0,-6.0,11.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:29:00,13.675,13.7,22.375,22.325,22.3,23.175,12.5,0.0,11.6,4.0,-5.9,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:29:15,13.65,13.7,22.35,22.35,22.3,23.15,25.0,0.0,11.6,4.1,-5.8,11.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:29:30,13.625,13.7,22.325,22.375,22.3,23.125,37.5,0.0,11.6,4.0,-6.0,11.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:29:45,13.6,13.7,22.3,22.4,22.3,23.1,50.0,0.0,11.6,4.0,-6.0,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:30:00,13.625,13.675,22.325,22.4,22.3,23.125,37.5,0.0,11.6,4.1,-5.8,11.4,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:30:15,13.65,13.65,22.35,22.4,22.3,23.15,25.0,0.0,11.6,4.0,-6.0,11.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:30:30,13.675,13.625,22.375,22.4,22.3,23.175,12.5,0.0,11.6,4.1,-5.8,11.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:30:45,13.7,13.6,22.4,22.4,22.3,23.2,0.0,0.0,11.6,4.1,-5.8,11.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:31:00,13.725,13.625,22.4,22.4,22.275,23.2,12.5,0.0,11.6,4.0,-6.0,11.4,24.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:31:15,13.75,13.65,22.4,22.4,22.25,23.2,25.0,0.0,11.6,4.1,-5.7,11.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:31:30,13.775,13.675,22.4,22.4,22.225,23.2,37.5,0.0,11.6,4.0,-6.0,11.4,24.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:31:45,13.8,13.7,22.4,22.4,22.2,23.2,50.0,0.0,11.6,4.1,-5.8,11.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:32:00,13.8,13.725,22.4,22.375,22.225,23.175,37.5,0.0,11.6,4.0,-6.0,11.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:32:15,13.8,13.75,22.4,22.35,22.25,23.15,25.0,0.0,11.6,4.1,-5.8,11.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:32:30,13.8,13.775,22.4,22.325,22.275,23.125,12.5,0.0,11.6,4.0,-6.0,11.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:32:45,13.8,13.8,22.4,22.3,22.3,23.1,0.0,0.0,11.6,4.1,-5.9,11.4,24.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:33:00,13.8,13.8,22.4,22.325,22.275,23.1,12.5,0.0,11.6,4.1,-5.8,11.4,24.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:33:15,13.8,13.8,22.4,22.35,22.25,23.1,25.0,0.0,11.6,4.0,-5.9,11.4,24.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:33:30,13.8,13.8,22.4,22.375,22.225,23.1,37.5,0.0,11.6,4.0,-5.9,11.4,24.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 14:33:45,13.8,13.8,22.4,22.4,22.2,23.1,50.0,0.0,11.6,4.0,-6.0,11.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
