Date,Refrigerated_1,Refrigerated_2,HotGasPipe,LiquidPipe,SuctionPipe,Environment,EnergyKWh,Door,Time
2023-05-02 04:55:00,1.6,1.3,36.2,27.8,11.3,22.1,50.0,0.0,823
2023-05-02 04:56:00,2.0,1.6,33.9,27.6,12.3,22.1,100.0,0.0,826
2023-05-02 04:57:00,2.3,2.0,32.1,27.2,13.1,22.1,50.0,0.0,829
2023-05-02 04:58:00,2.5,2.3,30.9,27.0,13.7,22.0,100.0,0.0,831
2023-05-02 04:59:00,2.7,2.5,29.8,26.9,14.4,22.0,50.0,0.0,834
2023-05-02 05:00:00,2.9,2.7,28.9,26.7,14.9,22.0,100.0,0.0,837
2023-05-02 05:01:00,3.1,2.9,28.1,26.5,15.4,22.0,50.0,0.0,840
2023-05-02 05:02:00,3.3,3.1,27.5,26.3,15.9,21.9,100.0,0.0,843
2023-05-02 05:03:00,3.4,3.3,26.9,26.2,16.2,21.9,50.0,0.0,846
2023-05-02 05:04:00,-0.8,3.4,26.6,26.0,17.3,22.0,500.0,0.0,849
2023-05-02 05:05:00,0.8,-0.8,35.5,29.1,13.1,22.0,400.0,0.0,852
2023-05-02 05:06:00,0.3,0.8,41.9,29.7,10.2,22.2,100.0,0.0,855
2023-05-02 05:07:00,0.9,0.3,41.4,28.8,10.2,22.1,50.0,0.0,858
2023-05-02 05:08:00,1.3,0.9,38.6,28.2,10.8,22.1,100.0,0.0,861
2023-05-02 05:09:00,1.9,1.3,35.8,27.9,11.7,22.0,0.0,0.0,864
2023-05-02 05:10:00,1.9,1.9,33.6,27.6,12.5,22.1,100.0,0.0,867
2023-05-02 05:11:00,2.4,1.9,31.9,27.3,13.2,22.1,50.0,0.0,869
2023-05-02 05:12:00,2.5,2.4,30.5,27.0,13.9,22.1,100.0,0.0,872
2023-05-02 05:13:00,2.7,2.5,29.6,26.8,14.6,22.1,50.0,0.0,875
2023-05-02 05:14:00,2.8,2.7,28.7,26.7,15.0,22.0,100.0,0.0,877
2023-05-02 05:15:00,3.0,2.8,28.0,26.6,15.5,21.9,50.0,0.0,880
2023-05-02 05:16:00,3.3,3.0,27.4,26.4,16.0,21.9,100.0,0.0,883
2023-05-02 05:17:00,3.4,3.3,26.8,26.1,16.4,22.0,50.0,0.0,885
2023-05-02 05:18:00,3.7,3.4,26.5,26.0,16.8,22.0,300.0,0.0,888
2023-05-02 05:19:00,-3.6,3.7,33.6,28.8,14.7,21.7,550.0,0.0,891
2023-05-02 05:20:00,0.0,-3.6,41.5,29.7,10.5,22.0,100.0,0.0,894
2023-05-02 05:21:00,0.8,0.0,41.6,29.0,10.1,22.0,50.0,0.0,897
2023-05-02 05:22:00,1.2,0.8,38.8,28.4,10.7,22.1,100.0,0.0,900
2023-05-02 05:23:00,1.7,1.2,36.1,27.9,11.5,22.1,50.0,0.0,903
2023-05-02 05:24:00,1.8,1.7,33.9,27.5,12.2,22.0,100.0,0.0,906
2023-05-02 05:25:00,2.1,1.8,32.1,27.4,13.0,21.9,50.0,0.0,909
2023-05-02 05:26:00,2.4,2.1,30.7,27.1,13.7,22.1,100.0,0.0,912
2023-05-02 05:27:00,2.6,2.4,29.6,26.9,14.4,22.0,50.0,0.0,914
2023-05-02 05:28:00,2.8,2.6,28.7,26.6,14.8,22.0,100.0,0.0,917
2023-05-02 05:29:00,3.0,2.8,28.0,26.6,15.5,22.0,50.0,0.0,920
2023-05-02 05:30:00,3.3,3.0,27.5,26.4,15.9,22.1,100.0,0.0,922
2023-05-02 05:31:00,3.5,3.3,26.9,26.2,16.4,22.1,0.0,0.0,925
2023-05-02 05:32:00,3.7,3.5,26.4,26.0,16.7,21.9,100.0,0.0,928
2023-05-02 05:33:00,-2.6,3.7,30.6,27.5,15.8,21.4,800.0,0.0,930
2023-05-02 05:34:00,0.1,-2.6,39.9,29.7,11.0,21.9,100.0,0.0,933
2023-05-02 05:35:00,0.6,0.1,41.8,29.3,10.0,22.0,50.0,0.0,936
2023-05-02 05:36:00,1.3,0.6,39.5,28.6,10.6,22.0,100.0,0.0,939
2023-05-02 05:37:00,1.4,1.3,36.7,28.1,11.2,22.0,50.0,0.0,942
2023-05-02 05:38:00,1.7,1.4,34.3,27.7,12.2,22.1,100.0,0.0,945
2023-05-02 05:39:00,2.0,1.7,32.4,27.5,12.8,22.0,50.0,0.0,947
2023-05-02 05:40:00,2.3,2.0,31.1,27.2,13.5,22.0,100.0,0.0,950
2023-05-02 05:41:00,2.7,2.3,29.8,26.9,14.2,22.0,50.0,0.0,953
2023-05-02 05:42:00,2.7,2.7,29.0,26.7,14.8,22.0,100.0,0.0,956
2023-05-02 05:43:00,2.8,2.7,28.1,26.5,15.3,22.0,50.0,0.0,959
2023-05-02 05:44:00,3.2,2.8,27.6,26.4,15.9,21.9,100.0,0.0,962
2023-05-02 05:45:00,3.4,3.2,27.0,26.1,16.2,21.9,50.0,0.0,965
2023-05-02 05:46:00,3.5,3.4,26.5,26.1,16.7,21.9,100.0,0.0,968
2023-05-02 05:47:00,-2.0,3.5,28.5,26.3,16.6,22.1,600.0,0.0,971
2023-05-02 05:48:00,0.0,-2.0,37.6,29.5,12.0,22.0,350.0,0.0,974
2023-05-02 05:49:00,0.3,0.0,42.0,29.5,10.2,22.0,50.0,0.0,976
2023-05-02 05:50:00,0.9,0.3,40.4,28.8,10.3,22.0,100.0,0.0,979
2023-05-02 05:51:00,1.5,0.9,37.5,28.2,11.0,22.1,50.0,0.0,982
2023-05-02 05:52:00,1.5,1.5,35.1,27.8,11.8,22.0,100.0,0.0,984
2023-05-02 05:53:00,1.9,1.5,32.9,27.5,12.6,22.0,50.0,0.0,987
2023-05-02 05:54:00,2.1,1.9,31.3,27.2,13.4,22.0,100.0,0.0,990
2023-05-02 05:55:00,2.4,2.1,30.0,27.0,14.1,21.9,50.0,0.0,992
2023-05-02 05:56:00,2.4,2.4,29.2,26.9,14.6,21.9,100.0,0.0,995
2023-05-02 05:57:00,2.9,2.4,28.4,26.5,15.1,22.0,50.0,0.0,998
2023-05-02 05:58:00,3.0,2.9,27.6,26.3,15.6,21.9,100.0,0.0,1001
2023-05-02 05:59:00,3.2,3.0,27.1,26.3,16.1,21.9,50.0,0.0,1004
2023-05-02 06:00:00,3.5,3.2,26.6,26.1,16.6,21.9,100.0,0.0,1007
2023-05-02 06:01:00,3.5,3.5,26.2,25.9,17.0,21.9,250.0,0.0,1010
2023-05-02 06:02:00,-3.9,3.5,34.6,28.9,14.6,21.9,650.0,0.0,1013
2023-05-02 06:03:00,0.1,-3.9,41.2,29.7,10.4,22.0,50.0,0.0,1016
2023-05-02 06:04:00,0.8,0.1,41.1,29.1,10.1,22.0,100.0,0.0,1019
2023-05-02 06:05:00,1.4,0.8,38.7,28.4,10.6,22.2,75.0,0.0,1021
2023-05-02 06:06:00,1.7,1.4,35.9,28.1,11.5,21.9,50.0,0.0,1024
2023-05-02 06:07:00,2.0,1.7,33.8,27.6,12.3,22.0,50.0,0.0,1027
2023-05-02 06:08:00,2.1,2.0,31.9,27.5,13.1,22.0,100.0,0.0,1029
2023-05-02 06:09:00,2.4,2.1,30.5,27.2,13.8,22.0,50.0,0.0,1032
2023-05-02 06:10:00,2.6,2.4,29.5,27.0,14.5,22.0,50.0,0.0,1035
2023-05-02 06:11:00,2.8,2.6,28.6,26.9,14.9,22.1,100.0,0.0,1037
2023-05-02 06:12:00,3.1,2.8,28.0,26.7,15.4,22.0,50.0,0.0,1040
2023-05-02 06:13:00,3.3,3.1,27.3,26.4,15.9,21.9,100.0,0.0,1043
2023-05-02 06:14:00,3.4,3.3,26.8,26.3,16.3,21.9,50.0,0.0,1045
2023-05-02 06:15:00,3.5,3.4,26.4,26.2,16.8,21.9,100.0,0.0,1048
2023-05-02 06:16:00,-2.4,3.5,29.6,27.7,16.3,21.8,50.0,0.0,1051
2023-05-02 06:17:00,0.0,-2.4,39.4,29.7,11.2,22.0,750.0,0.0,1054
2023-05-02 06:18:00,0.4,0.0,41.7,29.4,10.0,22.1,250.0,0.0,1057
2023-05-02 06:19:00,0.9,0.4,39.7,28.5,10.4,22.0,50.0,0.0,1060
2023-05-02 06:20:00,1.4,0.9,36.9,28.1,11.1,22.1,100.0,0.0,1063
2023-05-02 06:21:00,1.7,1.4,34.4,27.6,12.0,22.0,50.0,0.0,1066
2023-05-02 06:22:00,2.1,1.7,32.6,27.4,12.7,21.9,100.0,0.0,1069
2023-05-02 06:23:00,2.3,2.1,31.0,27.2,13.5,22.0,50.0,0.0,1072
2023-05-02 06:24:00,2.5,2.3,30.0,27.0,14.2,22.0,100.0,0.0,1074
2023-05-02 06:25:00,2.7,2.5,28.9,26.9,14.7,21.9,50.0,0.0,1077
2023-05-02 06:26:00,2.9,2.7,28.1,26.7,15.3,21.9,100.0,0.0,1080
2023-05-02 06:27:00,3.1,2.9,27.5,26.4,15.8,21.9,50.0,0.0,1082
2023-05-02 06:28:00,3.3,3.1,27.0,26.2,16.2,21.9,50.0,0.0,1085
2023-05-02 06:29:00,3.4,3.3,26.5,26.1,16.6,21.9,100.0,0.0,1088
2023-05-02 06:30:00,-1.7,3.4,26.7,25.6,16.4,21.9,50.0,0.0,1090
2023-05-02 06:31:00,0.5,-1.7,35.7,29.1,13.0,21.9,400.0,0.0,1093
2023-05-02 06:32:00,0.1,0.5,41.4,29.7,10.3,21.9,550.0,0.0,1096
2023-05-02 06:33:00,1.0,0.1,40.7,29.0,10.1,22.0,100.0,0.0,1099
2023-05-02 06:34:00,1.3,1.0,38.0,28.3,10.9,22.0,50.0,0.0,1102
2023-05-02 06:35:00,1.5,1.3,35.4,28.0,11.7,22.0,50.0,0.0,1105
2023-05-02 06:36:00,1.9,1.5,33.3,27.6,12.4,21.9,100.0,0.0,1108
2023-05-02 06:37:00,2.4,1.9,31.7,27.4,13.3,21.9,50.0,0.0,1111
2023-05-02 06:38:00,2.4,2.4,30.3,27.1,13.9,21.9,50.0,0.0,1114
2023-05-02 06:39:00,2.5,2.4,29.3,27.0,14.4,21.9,50.0,0.0,1117
2023-05-02 06:40:00,2.9,2.5,28.6,26.8,15.1,21.9,50.0,0.0,1120
2023-05-02 06:41:00,3.0,2.9,27.8,26.6,15.6,22.0,100.0,0.0,1123
2023-05-02 06:42:00,3.2,3.0,27.2,26.4,15.9,21.9,50.0,0.0,1126
2023-05-02 06:43:00,3.5,3.2,26.7,26.2,16.5,21.9,100.0,0.0,1128
2023-05-02 06:44:00,3.4,3.5,26.3,26.1,16.7,21.9,50.0,0.0,1131
2023-05-02 06:45:00,-3.3,3.4,31.1,28.5,14.8,21.9,100.0,0.0,1134
2023-05-02 06:46:00,0.1,-3.3,40.4,29.6,10.8,22.0,850.0,0.0,1136
2023-05-02 06:47:00,0.6,0.1,41.6,29.2,10.1,22.0,100.0,0.0,1139
2023-05-02 06:48:00,1.1,0.6,39.0,28.6,10.6,22.0,50.0,0.0,1142
2023-05-02 06:49:00,1.4,1.1,36.4,28.0,11.3,22.0,100.0,0.0,1144
2023-05-02 06:50:00,1.8,1.4,33.9,27.7,12.1,21.9,100.0,0.0,1147
2023-05-02 06:51:00,2.0,1.8,32.2,27.5,12.9,21.9,50.0,0.0,1150
2023-05-02 06:52:00,2.4,2.0,30.7,27.4,13.6,21.9,50.0,0.0,1153
2023-05-02 06:53:00,2.5,2.4,29.7,27.2,14.3,21.9,50.0,0.0,1156
2023-05-02 06:54:00,2.7,2.5,28.8,26.9,14.9,21.9,50.0,0.0,1159
2023-05-02 06:55:00,3.0,2.7,28.0,26.8,15.4,21.9,100.0,0.0,1162
2023-05-02 06:56:00,3.2,3.0,27.4,26.5,15.9,21.9,50.0,0.0,1165
2023-05-02 06:57:00,3.4,3.2,26.9,26.2,16.2,21.9,100.0,0.0,1168
2023-05-02 06:58:00,3.5,3.4,26.5,26.1,16.7,21.9,50.0,0.0,1171
2023-05-02 06:59:00,-2.2,3.5,27.6,26.2,17.4,22.4,100.0,0.0,1173
2023-05-02 07:00:00,0.0,-2.2,37.7,29.6,11.9,21.9,500.0,0.0,1176
2023-05-02 07:01:00,0.3,0.0,41.7,29.5,10.1,21.9,450.0,0.0,1179
2023-05-02 07:02:00,0.9,0.3,40.2,28.8,10.2,22.0,100.0,0.0,1181
2023-05-02 07:03:00,1.4,0.9,37.3,28.2,10.9,22.0,50.0,0.0,1184
2023-05-02 07:04:00,1.5,1.4,34.9,27.9,11.8,22.0,100.0,0.0,1187
2023-05-02 07:05:00,1.9,1.5,32.8,27.5,12.6,22.0,50.0,0.0,1189
2023-05-02 07:06:00,2.1,1.9,31.3,27.2,13.3,22.0,100.0,0.0,1192
2023-05-02 07:07:00,2.3,2.1,30.0,27.0,14.0,22.1,50.0,0.0,1195
2023-05-02 07:08:00,2.6,2.3,29.0,26.8,14.6,22.1,100.0,0.0,1198
2023-05-02 07:09:00,2.8,2.6,28.2,26.7,15.3,22.1,50.0,0.0,1200
2023-05-02 07:10:00,3.0,3.0,27.3,26.549999999999997,15.45,22.0,100.0,0.0,1203
2023-05-02 07:11:00,3.0,3.0,27.0,26.4,15.6,22.05,50.0,0.0,1206
2023-05-02 07:12:00,3.1,3.05,26.7,26.2,16.1,22.1,100.0,0.0,1208
2023-05-02 07:13:00,3.4,3.1,26.2,26.1,16.5,22.0,50.0,0.0,1211
2023-05-02 07:14:00,3.6,3.4,25.8,25.9,17.0,21.9,50.0,0.0,1214
2023-05-02 07:15:00,-3.2,3.6,32.1,28.9,14.5,21.8,850.0,0.0,1217
2023-05-02 07:16:00,0.1,-3.2,40.5,29.8,10.5,21.8,100.0,0.0,1220
2023-05-02 07:17:00,0.8,0.1,41.1,29.1,10.1,21.9,50.0,0.0,1223
2023-05-02 07:18:00,1.2,0.8,38.7,28.3,10.6,21.9,100.0,0.0,1226
2023-05-02 07:19:00,1.6,1.2,36.0,28.0,11.4,22.0,50.0,0.0,1228
2023-05-02 07:20:00,1.9,1.6,33.6,27.5,12.0,21.9,100.0,0.0,1231
2023-05-02 07:21:00,2.2,1.9,32.0,27.3,12.9,21.9,50.0,0.0,1234
2023-05-02 07:22:00,2.4,2.2,30.5,27.2,13.6,21.8,100.0,0.0,1236
2023-05-02 07:23:00,2.5,2.4,29.4,27.0,14.3,21.9,50.0,0.0,1239
2023-05-02 07:24:00,2.7,2.5,28.6,26.7,14.8,21.9,100.0,0.0,1242
2023-05-02 07:25:00,2.9,2.7,27.8,26.5,15.4,21.9,50.0,0.0,1244
2023-05-02 07:26:00,3.1,2.9,27.1,26.4,15.9,21.8,100.0,0.0,1247
2023-05-02 07:27:00,3.3,3.1,26.5,26.1,16.2,21.8,50.0,0.0,1250
2023-05-02 07:28:00,3.4,3.3,26.2,25.9,16.7,21.8,100.0,0.0,1253
2023-05-02 07:29:00,-1.4,3.4,28.0,26.5,16.8,22.2,450.0,0.0,1256
2023-05-02 07:30:00,0.1,-1.4,38.0,29.4,11.7,21.7,450.0,0.0,1259
2023-05-02 07:31:00,0.4,0.1,41.6,29.5,10.1,21.8,50.0,0.0,1262
2023-05-02 07:32:00,1.0,0.4,39.9,28.6,10.1,21.9,50.0,0.0,1265
2023-05-02 07:33:00,1.4,1.0,37.2,28.1,10.9,21.9,50.0,0.0,1268
2023-05-02 07:34:00,1.6,1.4,34.7,27.7,11.7,21.9,100.0,0.0,1271
2023-05-02 07:35:00,2.0,1.6,32.6,27.4,12.6,21.9,50.0,0.0,1273
2023-05-02 07:36:00,2.1,2.0,31.2,27.2,13.3,21.7,100.0,0.0,1276
2023-05-02 07:37:00,2.4,2.1,29.8,27.0,13.9,21.8,50.0,0.0,1279
2023-05-02 07:38:00,2.6,2.4,28.7,26.8,14.5,21.8,100.0,0.0,1281
2023-05-02 07:39:00,3.0,2.6,28.0,26.4,15.1,21.8,50.0,0.0,1284
2023-05-02 07:40:00,3.1,3.0,27.3,26.4,15.5,21.8,50.0,0.0,1287
2023-05-02 07:41:00,3.4,3.1,26.7,26.0,15.9,21.8,50.0,0.0,1289
2023-05-02 07:42:00,3.4,3.4,26.2,25.9,16.4,21.7,100.0,0.0,1292
2023-05-02 07:43:00,3.5,3.4,25.7,25.7,16.6,21.7,50.0,0.0,1295
2023-05-02 07:44:00,-3.7,3.5,33.1,27.7,14.3,21.3,850.0,0.0,1298
2023-05-02 07:45:00,0.1,-3.7,40.7,29.6,10.4,21.6,50.0,0.0,1301
2023-05-02 07:46:00,0.6,0.1,40.7,29.0,10.1,21.8,50.0,0.0,1304
2023-05-02 07:47:00,1.2,0.6,38.2,28.4,10.6,21.8,100.0,0.0,1307
2023-05-02 07:48:00,1.5,1.2,35.6,27.9,11.3,21.8,50.0,0.0,1310
2023-05-02 07:49:00,1.9,1.5,33.3,27.7,12.2,21.7,100.0,0.0,1313
2023-05-02 07:50:00,2.1,1.9,31.6,27.3,12.9,21.8,50.0,0.0,1316
2023-05-02 07:51:00,2.4,2.1,30.2,27.0,13.6,21.8,100.0,0.0,1318
2023-05-02 07:52:00,2.6,2.4,29.0,26.9,14.2,21.7,0.0,0.0,1320
2023-05-02 07:53:00,2.9,2.6,28.1,26.5,14.8,21.7,100.0,0.0,1322
2023-05-02 07:54:00,2.9,2.9,27.5,26.4,15.3,21.7,50.0,0.0,1323
2023-05-02 07:55:00,3.1,2.9,26.9,26.1,15.8,21.6,100.0,0.0,1325
2023-05-02 07:56:00,3.4,3.1,26.4,25.9,16.1,21.6,50.0,0.0,1327
2023-05-02 07:57:00,3.4,3.4,26.0,25.8,16.6,21.6,100.0,0.0,1329
2023-05-02 07:58:00,-2.7,3.4,29.2,26.7,16.2,22.1,450.0,0.0,1332
2023-05-02 07:59:00,0.1,-2.7,38.6,29.6,11.2,21.5,500.0,0.0,1335
2023-05-02 08:00:00,0.4,0.1,41.3,29.3,9.9,21.6,50.0,0.0,1337
2023-05-02 08:01:00,1.0,0.4,39.5,28.4,10.3,21.8,100.0,0.0,1340
2023-05-02 08:02:00,1.4,1.0,36.7,28.0,11.0,21.8,50.0,0.0,1343
2023-05-02 08:03:00,1.7,1.4,34.3,27.6,11.8,21.8,100.0,0.0,1346
2023-05-02 08:04:00,2.1,1.7,32.3,27.4,12.5,21.7,50.0,0.0,1349
2023-05-02 08:05:00,2.2,2.1,30.9,27.1,13.3,21.7,100.0,0.0,1352
2023-05-02 08:06:00,2.5,2.2,29.6,26.9,13.9,21.6,50.0,0.0,1355
2023-05-02 08:07:00,2.7,2.5,28.6,26.7,14.4,21.5,100.0,0.0,1358
2023-05-02 08:08:00,2.7,2.7,27.7,26.4,14.9,21.6,50.0,0.0,1361
2023-05-02 08:09:00,3.0,2.7,27.1,26.3,15.5,21.6,100.0,0.0,1364
2023-05-02 08:10:00,3.3,3.0,26.5,26.0,16.0,21.7,50.0,0.0,1366
2023-05-02 08:11:00,3.4,3.3,26.0,25.8,16.4,21.7,100.0,0.0,1369
2023-05-02 08:12:00,3.6,3.4,25.6,25.6,16.7,21.5,50.0,0.0,1372
2023-05-02 08:13:00,-3.8,3.6,33.9,29.1,14.6,21.9,750.0,0.0,1374
2023-05-02 08:14:00,0.2,-3.8,40.5,29.4,10.3,21.6,100.0,0.0,1377
2023-05-02 08:15:00,0.7,0.2,40.5,28.7,9.9,21.7,100.0,0.0,1380
2023-05-02 08:16:00,1.2,0.7,38.1,28.1,10.6,21.7,50.0,0.0,1382
2023-05-02 08:17:00,1.6,1.2,35.4,27.8,11.3,21.7,100.0,0.0,1385
2023-05-02 08:18:00,1.7,1.6,33.1,27.3,12.2,21.8,50.0,0.0,1388
2023-05-02 08:19:00,2.0,1.7,31.4,27.1,12.8,21.8,100.0,0.0,1391
2023-05-02 08:20:00,2.4,2.0,30.1,26.9,13.5,21.6,50.0,0.0,1394
2023-05-02 08:21:00,2.4,2.4,29.0,26.7,14.2,21.7,50.0,0.0,1397
2023-05-02 08:22:00,2.8,2.4,28.1,26.5,14.8,21.7,100.0,0.0,1400
2023-05-02 08:23:00,3.0,2.8,27.4,26.3,15.2,21.7,50.0,0.0,1403
2023-05-02 08:24:00,3.3,3.0,26.8,26.1,15.7,21.6,100.0,0.0,1406
2023-05-02 08:25:00,3.4,3.3,26.2,25.9,16.1,21.6,50.0,0.0,1408
2023-05-02 08:26:00,3.5,3.4,25.8,25.7,16.5,21.6,100.0,0.0,1411
2023-05-02 08:27:00,-2.3,3.5,28.5,26.9,16.3,21.3,300.0,0.0,1414
2023-05-02 08:28:00,0.0,-2.3,38.3,29.4,11.3,21.5,650.0,0.0,1417
2023-05-02 08:29:00,0.4,0.0,41.3,29.3,9.9,21.6,50.0,0.0,1420
2023-05-02 08:30:00,1.1,0.4,39.5,28.6,10.3,21.6,100.0,0.0,1423
2023-05-02 08:31:00,1.5,1.1,36.6,28.1,10.9,21.6,50.0,0.0,1426
2023-05-02 08:32:00,1.7,1.5,34.2,27.6,11.7,21.7,100.0,0.0,1429
2023-05-02 08:33:00,1.9,1.7,32.1,27.4,12.4,21.7,50.0,0.0,1432
2023-05-02 08:34:00,2.4,1.9,30.5,27.1,13.3,21.8,100.0,0.0,1435
2023-05-02 08:35:00,2.4,2.4,29.3,26.9,13.9,21.6,50.0,0.0,1437
2023-05-02 08:36:00,2.7,2.4,28.5,26.6,14.4,21.5,100.0,0.0,1440
2023-05-02 08:37:00,2.9,2.7,27.7,26.4,14.9,21.5,50.0,0.0,1443
2023-05-02 08:38:00,2.9,2.9,27.0,26.2,15.4,21.6,100.0,0.0,1445
2023-05-02 08:39:00,3.4,2.9,26.5,26.0,15.9,21.5,50.0,0.0,1448
2023-05-02 08:40:00,3.6,3.4,26.0,25.8,16.2,21.5,100.0,0.0,1451
2023-05-02 08:41:00,3.6,3.6,25.5,25.5,16.6,21.5,50.0,0.0,1453
2023-05-02 08:42:00,-2.9,3.6,33.3,29.0,14.1,21.6,650.0,0.0,1456
2023-05-02 08:43:00,0.1,-2.9,40.8,29.6,10.4,21.6,200.0,0.0,1459
2023-05-02 08:44:00,0.8,0.1,40.8,29.0,10.0,21.6,100.0,0.0,1462
2023-05-02 08:45:00,1.2,0.8,38.4,28.2,10.6,21.7,50.0,0.0,1465
2023-05-02 08:46:00,1.5,1.2,35.6,27.9,11.2,21.6,100.0,0.0,1468
2023-05-02 08:47:00,1.8,1.5,33.3,27.6,12.1,21.6,50.0,0.0,1471
2023-05-02 08:48:00,2.1,1.8,31.5,27.3,12.8,21.7,100.0,0.0,1474
2023-05-02 08:49:00,2.4,2.1,30.1,27.1,13.6,21.7,50.0,0.0,1477
2023-05-02 08:50:00,2.5,2.4,29.1,26.7,14.2,21.5,100.0,0.0,1480
2023-05-02 08:51:00,2.6,2.5,28.1,26.6,14.6,21.6,50.0,0.0,1483
2023-05-02 08:52:00,2.9,2.6,27.4,26.4,15.1,21.6,50.0,0.0,1486
2023-05-02 08:53:00,3.1,2.9,26.7,26.1,15.7,21.5,50.0,0.0,1489
2023-05-02 08:54:00,3.3,3.1,26.2,25.9,16.1,21.6,100.0,0.0,1492
2023-05-02 08:55:00,3.5,3.3,25.8,25.7,16.4,21.5,50.0,0.0,1495
2023-05-02 08:56:00,-1.4,3.5,27.0,25.6,17.3,21.2,100.0,0.0,1498
2023-05-02 08:57:00,0.0,-1.4,36.9,29.2,11.8,21.5,850.0,0.0,1500
2023-05-02 08:58:00,0.2,0.0,41.1,29.3,10.0,21.5,100.0,0.0,1503
2023-05-02 08:59:00,0.8,0.2,39.7,28.5,10.1,21.7,50.0,0.0,1506
2023-05-02 09:00:00,1.3,0.8,37.0,28.0,10.8,21.7,100.0,0.0,1508
2023-05-02 09:01:00,1.7,1.3,34.5,27.6,11.6,21.7,50.0,0.0,1511
2023-05-02 09:02:00,1.9,1.7,32.3,27.4,12.4,21.7,100.0,0.0,1514
2023-05-02 09:03:00,2.1,1.9,30.9,27.0,13.1,21.6,50.0,0.0,1516
2023-05-02 09:04:00,2.5,2.1,29.6,26.7,13.7,21.6,100.0,0.0,1519
2023-05-02 09:05:00,2.6,2.5,28.5,26.6,14.4,21.6,50.0,0.0,1522
2023-05-02 09:06:00,3.0,2.6,27.8,26.4,14.9,21.6,100.0,0.0,1525
2023-05-02 09:07:00,3.1,3.0,27.0,26.1,15.4,21.6,50.0,0.0,1528
2023-05-02 09:08:00,3.4,3.1,26.4,26.0,15.8,21.6,100.0,0.0,1531
2023-05-02 09:09:00,3.3,3.4,25.9,25.8,16.1,21.6,50.0,0.0,1534
2023-05-02 09:10:00,3.5,3.3,25.5,25.5,16.6,21.6,50.0,0.0,1537
2023-05-02 09:11:00,-2.9,3.5,30.4,27.9,15.3,21.2,350.0,0.0,1540
2023-05-02 09:12:00,0.1,-2.9,39.7,29.5,10.6,21.5,600.0,0.0,1543
2023-05-02 09:13:00,0.6,0.1,40.9,29.0,10.0,21.5,100.0,0.0,1545
2023-05-02 09:14:00,1.1,0.6,38.7,28.1,10.3,21.7,0.0,0.0,1548
2023-05-02 09:15:00,1.7,1.1,35.8,27.8,11.2,21.6,100.0,0.0,1551
2023-05-02 09:16:00,1.9,1.7,33.5,27.4,11.9,21.7,50.0,0.0,1553
2023-05-02 09:17:00,1.9,1.9,31.7,27.2,12.7,21.6,100.0,0.0,1556
2023-05-02 09:18:00,2.4,1.9,30.3,26.9,13.4,21.7,50.0,0.0,1559
2023-05-02 09:19:00,2.4,2.4,29.2,26.8,13.9,21.6,100.0,0.0,1561
2023-05-02 09:20:00,2.8,2.4,28.3,26.5,14.6,21.6,50.0,0.0,1564
2023-05-02 09:21:00,2.8,2.8,27.5,26.4,15.1,21.6,100.0,0.0,1567
2023-05-02 09:22:00,3.0,2.8,26.7,26.1,15.5,21.5,50.0,0.0,1570
2023-05-02 09:23:00,3.3,3.0,26.4,26.0,16.0,21.6,100.0,0.0,1573
2023-05-02 09:24:00,3.4,3.3,25.8,25.8,16.4,21.5,50.0,0.0,1576
2023-05-02 09:25:00,-1.3,3.4,25.3,25.1,15.9,22.1,100.0,0.0,1579
2023-05-02 09:26:00,0.3,-1.3,35.5,28.9,12.4,21.5,650.0,0.0,1582
2023-05-02 09:27:00,0.3,0.3,40.9,29.4,10.0,21.6,300.0,0.0,1585
2023-05-02 09:28:00,0.9,0.3,40.0,28.7,10.1,21.7,50.0,0.0,1588
2023-05-02 09:29:00,1.5,0.9,37.2,28.1,10.8,21.7,100.0,0.0,1590
2023-05-02 09:30:00,1.8,1.5,34.8,27.7,11.4,21.6,50.0,0.0,1593
2023-05-02 09:31:00,2.1,1.8,32.7,27.5,12.2,21.7,100.0,0.0,1596
2023-05-02 09:32:00,2.3,2.1,31.0,27.1,13.0,21.7,50.0,0.0,1599
2023-05-02 09:33:00,2.4,2.3,29.8,26.9,13.7,21.7,100.0,0.0,1602
2023-05-02 09:34:00,2.7,2.4,28.7,26.7,14.3,21.7,50.0,0.0,1605
2023-05-02 09:35:00,2.9,2.7,27.7,26.4,14.8,21.6,100.0,0.0,1607
2023-05-02 09:36:00,3.2,2.9,27.0,26.2,15.4,21.6,50.0,0.0,1610
2023-05-02 09:37:00,3.1,3.2,26.5,26.0,15.8,21.6,100.0,0.0,1613
2023-05-02 09:38:00,3.4,3.1,26.2,25.9,16.2,21.5,50.0,0.0,1615
2023-05-02 09:39:00,3.5,3.4,25.5,25.6,16.5,21.4,100.0,0.0,1618
2023-05-02 09:40:00,-2.7,3.5,29.9,27.5,15.9,21.2,150.0,0.0,1621
2023-05-02 09:41:00,0.0,-2.7,39.3,29.5,10.8,21.5,800.0,0.0,1623
2023-05-02 09:42:00,0.5,0.0,41.1,29.1,9.9,21.6,50.0,0.0,1626
2023-05-02 09:43:00,1.2,0.5,39.0,28.3,10.3,21.7,100.0,0.0,1629
2023-05-02 09:44:00,1.5,1.2,36.3,27.9,11.1,21.7,50.0,0.0,1632
